snapshot_date,source_url,retrieved_at_utc,registry_number,ticker,registry_name,registrar,registry_nominal,detail_url,has_standard_four_letter_ticker
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,540,LPPS,LENOX PASIFIK INVESTAMA Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",1000,https://web.ksei.co.id/services/registered-securities/shares/lc/LPPS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,541,LRNA,EKA SARI LORENA TRANSPORT Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/LRNA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,542,LSIP,PP LONDON SUMATRA INDONESIA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/LSIP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,543,LTLS,LAUTAN LUAS Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",125,https://web.ksei.co.id/services/registered-securities/shares/lc/LTLS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,544,LUCK,SENTRAL MITRA INFORMATIKA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/LUCK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,545,LUCY,LIMA DUA LIMA TIGA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/LUCY,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,546,MABA,MARGA ABHINAYA ABADI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MABA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,547,MAGP,MULTI AGRO GEMILANG PLANTATION Tbk,BSRE1 - BSR INDONESIA PT.,100,https://web.ksei.co.id/services/registered-securities/shares/lc/MAGP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,548,MAHA,MANDIRI HERINDO ADIPERKASA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",60,https://web.ksei.co.id/services/registered-securities/shares/lc/MAHA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,549,MAIN,MALINDO FEEDMILL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MAIN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,550,MAMI,MAS MURNI INDONESIA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MAMI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,551,MAMIP,MAS MURNI INDONESIA Tbk PREFEREN,"DAEN1 - DATINDO ENTRYCOM, PT",150,https://web.ksei.co.id/services/registered-securities/shares/lc/MAMIP,False
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,552,MANG,MANGGUNG POLAHRAYA Tbk,"BIME1 - BIMA REGISTRA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MANG,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,553,MAPA,MAP AKTIF ADIPERKASA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MAPA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,554,MAPB,MAP BOGA ADIPERKASA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MAPB,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,555,MAPI,MITRA ADIPERKASA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MAPI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,556,MARI,MAHAKA RADIO INTEGRA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MARI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,557,MARK,MARK DYNAMICS INDONESIA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MARK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,558,MASA,MULTISTRADA ARAH SARANA TBK,"RISR1 - RAYA SAHAM REGISTRA, PT",140,https://web.ksei.co.id/services/registered-securities/shares/lc/MASA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,559,MASB,BANK MULTIARTA SENTOSA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",1000,https://web.ksei.co.id/services/registered-securities/shares/lc/MASB,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,560,MAXI,MAXINDO KARYA ANUGERAH Tbk,"BIME1 - BIMA REGISTRA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MAXI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,561,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MAYA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,562,MBAP,MITRABARA ADIPERDANA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MBAP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,563,MBMA,MERDEKA BATTERY MATERIALS Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MBMA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,564,MBSS,MITRABAHTERA SEGARA SEJATI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MBSS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,565,MBTO,MARTINA BERTO Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MBTO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,566,MCAS,M CASH INTEGRASI Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MCAS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,567,MCOL,PRIMA ANDALAN MANDIRI Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MCOL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,568,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MCOR,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,569,MDIA,INTERMEDIA CAPITAL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MDIA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,570,MDIY,DAYA INTIGUNA YASA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MDIY,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,571,MDKA,MERDEKA COPPER GOLD Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MDKA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,572,MDKI,EMDEKI UTAMA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MDKI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,573,MDLA,MEDELA POTENTIA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MDLA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,574,MDLN,MODERNLAND REALTY Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/MDLN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,575,MDRN,MODERN INTERNASIONAL Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MDRN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,576,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MEDC,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,577,MEDS,HETZER MEDICAL INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MEDS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,578,MEGA,BANK MEGA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MEGA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,579,MEJA,HARTA DJAYA KARYA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MEJA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,580,MENN,MENN TEKNOLOGI INDONESIA Tbk,"BIME1 - BIMA REGISTRA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MENN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,581,MERI,MERRY RIANA EDUKASI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",13,https://web.ksei.co.id/services/registered-securities/shares/lc/MERI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,582,MERK,MERCK Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MERK,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,583,META,NUSANTARA INFRASTRUCTURE Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",70,https://web.ksei.co.id/services/registered-securities/shares/lc/META,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,584,MFIN,MANDALA MULTIFINANCE Tbk,"SIGU1 - SINARTAMA GUNITA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MFIN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,585,MFMI,MULTIFILING MITRA INDONESIA Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MFMI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,586,MGLV,NEXAI DIGITAL INFRASTRUKTUR Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MGLV,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,587,MGNA,MAGNA INVESTAMA MANDIRI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MGNA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,588,MGRO,MAHKOTA GROUP Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MGRO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,589,MHKI,MULTI HANNA KREASINDO Tbk,"SIGU1 - SINARTAMA GUNITA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MHKI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,590,MICE,MULTI INDOCITRA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MICE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,591,MIDI,MIDI UTAMA INDONESIA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MIDI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,592,MIKA,MITRA KELUARGA KARYASEHAT Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MIKA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,593,MINA,SANURHASTA MITRA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MINA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,594,MINE,SINAR TERANG MANDIRI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MINE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,595,MIRA,MITRA INTERNATIONAL RESOURCES Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",125,https://web.ksei.co.id/services/registered-securities/shares/lc/MIRA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,596,MITI,MITRA INVESTINDO Tbk,"SIGU1 - SINARTAMA GUNITA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MITI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,597,MKAP,MULTIKARYA ASIA PASIFIK RAYA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MKAP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,598,MKNT,MITRA KOMUNIKASI NUSANTARA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MKNT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,599,MKPI,METROPOLITAN KENTJANA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MKPI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,600,MKTR,MENTHOBI KARYATAMA RAYA Tbk,"BIME1 - BIMA REGISTRA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MKTR,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,601,MLBI,MULTI BINTANG INDONESIA Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MLBI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,602,MLIA,MULIA INDUSTRINDO Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MLIA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,603,MLPL,MULTIPOLAR Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",2000,https://web.ksei.co.id/services/registered-securities/shares/lc/MLPL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,604,MLPT,MULTIPOLAR TECHNOLOGY Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MLPT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,605,MMIX,MULTI MEDIKA INTERNASIONAL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MMIX,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,606,MMLP,MEGA MANUNGGAL PROPERTY Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MMLP,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,607,MNCN,MEDIA NUSANTARA CITRA Tbk,BSRE1 - BSR INDONESIA PT.,100,https://web.ksei.co.id/services/registered-securities/shares/lc/MNCN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,608,MOLI,MADUSARI MURNI INDAH Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MOLI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,609,MORA,EKAMAS MORA REPUBLIK Tbk,"SIGU1 - SINARTAMA GUNITA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MORA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,610,MPIX,MITRA PEDAGANG INDONESIA Tbk,"SIGU1 - SINARTAMA GUNITA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MPIX,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,611,MPMX,MITRA PINASTHIKA MUSTIKA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",500,https://web.ksei.co.id/services/registered-securities/shares/lc/MPMX,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,612,MPOW,MEGAPOWER MAKMUR Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MPOW,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,613,MPPA,MATAHARI PUTRA PRIMA Tbk,"SHIN1 - SHARESTAR INDONESIA, PT",50,https://web.ksei.co.id/services/registered-securities/shares/lc/MPPA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,614,MPRO,MAHA PROPERTI INDONESIA Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MPRO,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,615,MPXL,MPX LOGISTICS INTERNATIONAL Tbk,"SIGU1 - SINARTAMA GUNITA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MPXL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,616,MRAT,MUSTIKA RATU Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",125,https://web.ksei.co.id/services/registered-securities/shares/lc/MRAT,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,617,MREI,MASKAPAI REASURANSI INDONESIA Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",200,https://web.ksei.co.id/services/registered-securities/shares/lc/MREI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,618,MSIE,MULTISARANA INTAN EDUKA Tbk,"BIME1 - BIMA REGISTRA, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MSIE,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,619,MSIN,MNC DIGITAL ENTERTAINMENT Tbk,BSRE1 - BSR INDONESIA PT.,10,https://web.ksei.co.id/services/registered-securities/shares/lc/MSIN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,620,MSJA,MULTI SPUNINDO JAYA Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MSJA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,621,MSKY,MNC SKY VISION Tbk,BSRE1 - BSR INDONESIA PT.,100,https://web.ksei.co.id/services/registered-securities/shares/lc/MSKY,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,622,MSTI,MASTERSYSTEM INFOTAMA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MSTI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,623,MTDL,METRODATA ELECTRONICS Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",10,https://web.ksei.co.id/services/registered-securities/shares/lc/MTDL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,624,MTEL,DAYAMITRA TELEKOMUNIKASI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",228,https://web.ksei.co.id/services/registered-securities/shares/lc/MTEL,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,625,MTFN,CAPITALINC INVESTMENT Tbk,"FIBU1 - FICOMINDO BUANA REGISTRAR, PT",10000,https://web.ksei.co.id/services/registered-securities/shares/lc/MTFN,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,626,MTLA,METROPOLITAN LAND Tbk,"RISR1 - RAYA SAHAM REGISTRA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MTLA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,627,MTMH,MURNI SADAR Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MTMH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,628,MTPS,META EPSI Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MTPS,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,629,MTRA,MITRA PEMUDA Tbk,"DAEN1 - DATINDO ENTRYCOM, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MTRA,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,630,MTSM,"METRO REALTY Tbk, PT","DAEN1 - DATINDO ENTRYCOM, PT",250,https://web.ksei.co.id/services/registered-securities/shares/lc/MTSM,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,631,MTWI,MALACCA TRUST WUWUNGAN INSURANCE Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",100,https://web.ksei.co.id/services/registered-securities/shares/lc/MTWI,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,632,MUTU,MUTUAGUNG LESTARI Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",25,https://web.ksei.co.id/services/registered-securities/shares/lc/MUTU,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,633,MYOH,SAMINDO RESOURCES Tbk,"ADTR1 - ADIMITRA JASA KORPORA, PT",200,https://web.ksei.co.id/services/registered-securities/shares/lc/MYOH,True
2026-09-22,https://web.ksei.co.id/services/registered-securities/shares?setLocale=en-US,2026-09-22T00:46:23.298883+00:00,634,MYOR,MAYORA INDAH Tbk,"EDI01 - ELECTRONIC DATA INTERCHANGE INDONESIA, PT",20,https://web.ksei.co.id/services/registered-securities/shares/lc/MYOR,True
